label,message,char_count,word_count,cleaned
safe,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",165,27,life strict teacher bcoz teacher teach lesson amp conduct exam life first conduct exam amp teach lesson happi morn
safe,Dear good morning now only i am up,34,8,dear good morn
safe,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,109,20,get gandhipuram walk cross cut road right side ltgt street road turn first right
safe,Dear we are going to our rubber place,37,8,dear go rubber place
safe,"Sorry battery died, yeah I'm here",33,6,sorri batteri die yeah im
safe,Yes:)here tv is always available in work place..,48,8,yesher tv alway avail work place
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,157,34,text meet someon sexi today u find date even flirt u join p repli name age eg sam msg recdthirtyeight penc
safe,I have printed it oh. So  &lt;#&gt;  come upstairs,50,9,print oh ltgt come upstair
safe,Or ill be a little closer like at the bus stop on the same street,65,15,ill littl closer like bu stop street
safe,Where are you?when wil you reach here?,38,7,youwhen wil reach
safe,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",145,27,new theori argument win situat lose person dont argu ur friend kick amp say im alway correct
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,145,25,u secret admir look make contact ufind rreveal think ur specialcal
safe,Tomarrow final hearing on my laptop case so i cant.,51,10,tomarrow final hear laptop case cant
safe,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,45,7,pleassssssseeeee tel v avent done sportsx
safe,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",83,16,okay shine meant sign sound better
safe,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",155,32,although told u dat im baig face watch realli like e watch u gave co fr u thanx everyth dat uve done today im touch
safe,U don't remember that old commercial?,37,6,u dont rememb old commerci
safe,Too late. I said i have the website. I didn't i have or dont have the slippers,78,17,late said websit didnt dont slipper
safe,I asked you to call him now ok,30,8,ask call ok
safe,Kallis wont bat in 2nd innings.,31,6,kalli wont bat nd inning
safe,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,146,30,didnt work oh ok goodnight ill fix readi time wake dearli miss good night sleep
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,150,23,congratul ur award cd voucher gift guarante free entri wkli draw txt music tnc wwwldewcomwinppmxag
safe,Ranjith cal drpd Deeraj and deepak 5min hold,44,8,ranjith cal drpd deeraj deepak min hold
safe,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",179,34,wen ur lovabl bcum angri wid u dnt take serious coz angri childish n true way show deep affect care n luv kettoda manda nice day da
safe,What you doing?how are you?,27,5,doinghow
safe,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",179,37,up day also ship compani take wk way usp take week get lag may bribe nipost get stuff
safe,"I'm back, lemme know when you're ready",38,7,im back lemm know your readi
safe,Don't necessarily expect it to be done before you get back though because I'm just now headin out,97,18,dont necessarili expect done get back though im headin
safe,Mmm so yummy babe ... Nice jolt to the suzy,43,10,mmm yummi babe nice jolt suzi
safe,Where are you lover ? I need you ...,36,9,lover need
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,154,27,tri contact repli offer video handset anytim network min unlimit text camcord repli call
safe,I‰Û÷m parked next to a MINI!!!! When are you coming in today do you think?,74,15,im park next mini come today think
safe,Yup,3,1,yup
safe,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,85,18,anyway im go shop co si done yet dun disturb u liao
safe,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,51,11,luton ring ur around h
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,121,25,hey realli horni want chat see nake text hot text charg pm unsubscrib text stop
safe,Why you Dint come with us.,26,6,dint come us
safe,Same. Wana plan a trip sometme then,35,7,wana plan trip sometm
safe,"Not sure yet, still trying to get a hold of him",47,11,sure yet still tri get hold
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,159,27,ur rington servic chang free credit go clubmobilescom choos content stop txt club stop pwk club po box mk wt
safe,The evo. I just had to download flash. Jealous?,47,9,evo download flash jealou
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,133,24,rington club get uk singl chart mobil week choos top qualiti rington messag free charg
safe,"Come to mu, we're sorting out our narcotics situation",53,9,come mu sort narcot situat
safe,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",147,29,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,155,25,hmv bonu special pound genuin hmv voucher answer easi question play send hmv infowwwpercentrealcom
safe,"Usf I guess, might as well take 1 car",37,9,usf guess might well take car
safe,No objection. My bf not coming.,31,6,object bf come
safe,Thanx...,8,1,thanx
safe,Tell rob to mack his gf in the theater,38,9,tell rob mack gf theater
safe,"Awesome, I'll see you in a bit",30,7,awesom ill see bit
safe,Just sent it. So what type of food do you like?,47,11,sent type food like
safe,All done? All handed in? Celebrations in full swing yet?,56,10,done hand celebr full swing yet
safe,You got called a tool?,22,5,got call tool
safe,\Wen u miss someone,19,4,wen u miss someon
safe,Ok. I asked for money how far,29,7,ok ask money far
safe,Okie...,7,1,oki
safe,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",121,25,yeah think usual guy still pass last night get ahold anybodi let know ill throw
safe,"K, I might come by tonight then if my class lets out early",58,13,k might come tonight class let earli
safe,Ok..,4,1,ok
safe,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,148,35,hi babi im cruisin girl friend r u give call hour home that alright fone fone love jenni xxx
safe,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",160,33,life mean lot love life love peopl life world call friend call world ge
safe,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",152,21,dearshal mail tonitebusi streetshal updat toniteth look okvarunnathu edukkukaye raksha ollubut good one real sens
safe,Hey you told your name to gautham ah?,37,8,hey told name gautham ah
safe,Haf u found him? I feel so stupid da v cam was working.,55,13,haf u found feel stupid da v cam work
safe,Oops. 4 got that bit.,21,5,oop got bit
safe,Are you this much buzy,22,5,much buzi
safe,I accidentally deleted the message. Resend please.,50,7,accident delet messag resend pleas
spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,159,29,tmobil custom may claim free camera phone upgrad pay go sim card loyalti call offer end thfebtc appli
safe,Unless it's a situation where YOU GO GURL would be more appropriate,67,12,unless situat go gurl would appropri
safe,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,153,35,hurt teas make cri end life die plz keep one rose grave say stupid miss u nice day bslvyl
safe,I cant pick the phone right now. Pls send a message,51,11,cant pick phone right pl send messag
safe,Need a coffee run tomo?Can't believe it's that time of week already,67,12,need coffe run tomoc believ time week alreadi
safe,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",88,17,awesom rememb last time got somebodi high first time diesel v
safe,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",157,31,shit realli shock scari cant imagin second def night u think somewher could crash night save taxi
safe,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,91,21,oh way food fridg want go meal tonight
safe,He is a womdarfull actor,24,5,womdarful actor
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",146,23,sm ac blind date u rodd aberdeen unit kingdom check httpimg sm acwicmbcktzr blind date send hide
safe,Yup... From what i remb... I think should be can book... ,57,11,yup remb think book
safe,Jos ask if u wana meet up?,26,7,jo ask u wana meet
safe,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,71,14,lol ye friendship hang thread caus u wont buy stuff
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",138,24,themob check newest select content game tone gossip babe sport keep mobil fit funki text wap
